,,,,,,,,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago
Categoria ,Ficha,Elemento,Fonte,Orçado,Creditado,Anulado,Saldo,Janeiro,Janeiro,Janeiro,Fevereiro,Fevereiro,Fevereiro,Março,Março,Março,Abril ,Abril ,Abril ,Maio,Maio,Maio,Junho,Junho,Junho,Julho,Julho,Julho,Agosto,Agosto,Agosto,Setembro,Setembro,Setembro,Outubro,Outubro,Outubro,Novembro,Novembro,Novembro,Dezembro,Dezembro,Dezembro,Total,Total,Total
Atenção Primária,166,Serviços de Terceiros PJ,1621,"R$ 300.000,00",,,"R$ 196.508,30","R$ 88.482,80","R$ 15.684,97","R$ 12.906,57","R$ 7.353,45","R$ 24.523,30","R$ 27.301,70","R$ 7.655,45","R$ 27.662,56","R$ 21.921,76",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 103.491,70","R$ 67.870,83","R$ 62.130,03"
Vigilância,167,Contratação por tempo Determinado,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,167,Contratação por tempo Determinado,1600,"R$ 2.500,00",,,"R$ 2.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,167,Contratação por tempo Determinado,1621,"R$ 2.500,00",,,"R$ 2.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,168,Vencimentos e Vantagens Fixas - Pessoal Civil,1500,"R$ 125.000,00",,,"R$ 118.195,62","R$ 4.268,48","R$ 4.268,48","R$ 4.268,48","R$ 2.535,90","R$ 2.535,90","R$ 2.535,90","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 6.804,38","R$ 6.804,38","R$ 6.804,38"
Vigilância,169,Materiais de Consumo,1500,"R$ 50.000,00",,"R$ 30.000,00","R$ 20.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,169,Materiais de Consumo,1600,"R$ 15.000,00","R$ 11.000,00",,"R$ 861,50","R$ 14.638,50","R$ 998,37","R$ 810,83","R$ 0,00","R$ 1.552,28","R$ 1.672,86","R$ 10.500,00","R$ 1.230,42","R$ 1.297,38",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 25.138,50","R$ 3.781,07","R$ 3.781,07"
Vigilância,169,Materiais de Consumo,1621,"R$ 50.000,00",,,"R$ 24.936,37","R$ 18.577,10","R$ 0,00","R$ 0,00","R$ 6.486,53","R$ 1.865,70","R$ 1.865,70","R$ 0,00","R$ 8.801,60","R$ 8.801,60",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 25.063,63","R$ 10.667,30","R$ 10.667,30"
Vigilância,170,Serviços de Terceiros PJ,1500,"R$ 10.000,00",,,"R$ 9.253,90","R$ 746,10","R$ 0,00","R$ 0,00","R$ 0,00","R$ 82,90","R$ 82,90","R$ 0,00","R$ 82,90","R$ 82,90",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 746,10","R$ 165,80","R$ 165,80"
Vigilância,170,Serviços de Terceiros PJ,1600,"R$ 75.000,00",,,"R$ 21.383,88","R$ 53.616,12","R$ 0,00","R$ 0,00","R$ 0,00","R$ 4.918,91","R$ 4.918,91","R$ 0,00","R$ 4.918,91","R$ 4.918,91",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 53.616,12","R$ 9.837,82","R$ 9.837,82"
Vigilância,170,Serviços de Terceiros PJ,1621,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,171,Contratação por tempo Determinado,1500,"R$ 11.000,00",,,"R$ 11.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,171,Contratação por tempo Determinado,1600,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,171,Contratação por tempo Determinado,1621,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,172,Vencimentos e Vantagens Fixas - Pessoal Civil,1500,"R$ 210.000,00",,,"R$ 175.886,43","R$ 4.881,81","R$ 4.881,81","R$ 4.881,81","R$ 13.904,63","R$ 13.904,63","R$ 13.904,63","R$ 15.327,13","R$ 15.327,13","R$ 15.327,13",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 34.113,57","R$ 34.113,57","R$ 34.113,57"
Vigilância,172,Vencimentos e Vantagens Fixas - Pessoal Civil,1600,"R$ 10.000,00","R$ 50.000,00",,"R$ 47.941,92","R$ 12.058,08","R$ 12.058,08","R$ 12.058,08","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 12.058,08","R$ 12.058,08","R$ 12.058,08"
Vigilância,172,Vencimentos e Vantagens Fixas - Pessoal Civil,1605,"R$ 15.000,00",,,"R$ 15.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,172,Vencimentos e Vantagens Fixas - Pessoal Civil,1621,"R$ 20.000,00",,,"R$ 20.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,173,Materiais de Consumo,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,173,Materiais de Consumo,1600,"R$ 4.200,00",,,"R$ 4.200,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,173,Materiais de Consumo,1621,"R$ 100.000,00",,,"R$ 99.682,60","R$ 317,40","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 317,40","R$ 317,40",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 317,40","R$ 317,40","R$ 317,40"
Vigilância,174,Passagens e Despesas com Locomoção,1500,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,175,Serviços de Terceiros PJ,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,175,Serviços de Terceiros PJ,1600,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,175,Serviços de Terceiros PJ,1621,"R$ 5.000,00",,,"R$ 4.289,03","R$ 710,97","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 710,97","R$ 0,00","R$ 0,00"
Vigilância,176,Equipamentos e Materiais Permanentes,1500,"R$ 33.000,00",,,"R$ 33.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,176,Equipamentos e Materiais Permanentes,1601,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,176,Equipamentos e Materiais Permanentes,1621,"R$ 50.000,00",,,"R$ 39.210,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 10.790,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 10.790,00","R$ 0,00","R$ 0,00"
Vigilância,176,Equipamentos e Materiais Permanentes,2621,"R$ 0,00",,,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,177,Obras e Instalações,1500,"R$ 100.000,00",,,"R$ 100.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,177,Obras e Instalações,1601,"R$ 4.000,00",,,"R$ 4.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,177,Obras e Instalações,1621,"R$ 154.932,00",,,"R$ 154.932,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,178,Contratação por tempo Determinado,1500,"R$ 110.000,00",,,"R$ 82.767,20","R$ 9.077,60","R$ 9.077,60","R$ 9.077,60","R$ 9.077,60","R$ 9.077,60","R$ 9.077,60","R$ 9.077,60","R$ 9.077,60","R$ 9.077,60",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 27.232,80","R$ 27.232,80","R$ 27.232,80"
Vigilância,179,Vencimentos e Vantagens Fixas - Pessoal Civil,1500,"R$ 480.000,00",,,"R$ 426.809,21","R$ 8.868,54","R$ 8.868,54","R$ 8.868,54","R$ 21.815,53","R$ 21.815,53","R$ 21.815,53","R$ 22.506,72","R$ 22.506,72","R$ 22.506,72",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 53.190,79","R$ 53.190,79","R$ 53.190,79"
Vigilância,179,Vencimentos e Vantagens Fixas - Pessoal Civil,1600,"R$ 15.000,00",,,"R$ 6.489,95","R$ 8.510,05","R$ 8.510,05","R$ 8.510,05","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 8.510,05","R$ 8.510,05","R$ 8.510,05"
Vigilância,179,Vencimentos e Vantagens Fixas - Pessoal Civil,1604,"R$ 120.000,00",,,"R$ 71.319,80","R$ 14.627,90","R$ 14.627,90","R$ 14.627,90","R$ 15.060,67","R$ 15.060,67","R$ 15.060,67","R$ 18.991,63","R$ 18.991,63","R$ 18.991,63",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 48.680,20","R$ 48.680,20","R$ 48.680,20"
Vigilância,179,Vencimentos e Vantagens Fixas - Pessoal Civil,1605,"R$ 15.000,00",,,"R$ 11.044,50","R$ 1.318,50","R$ 1.318,50","R$ 1.318,50","R$ 1.318,50","R$ 1.318,50","R$ 1.318,50","R$ 1.318,50","R$ 1.318,50","R$ 1.318,50",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 3.955,50","R$ 3.955,50","R$ 3.955,50"
Vigilância,179,Vencimentos e Vantagens Fixas - Pessoal Civil,1621,"R$ 50.000,00",,,"R$ 50.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,180,Obrigações Patronais,1500,"R$ 140.000,00",,,"R$ 93.414,73","R$ 18.431,06","R$ 18.431,06","R$ 0,00","R$ 14.137,75","R$ 14.137,75","R$ 18.431,06","R$ 14.016,46","R$ 14.016,46","R$ 14.137,75",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 46.585,27","R$ 46.585,27","R$ 32.568,81"
Vigilância,181,Materiais de Consumo,1500,"R$ 25.000,00",,,"R$ 20.660,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 4.340,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 4.340,00","R$ 0,00","R$ 0,00"
Vigilância,181,Materiais de Consumo,1600,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,181,Materiais de Consumo,1621,"R$ 100.000,00",,,"R$ 100.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,182,Serviços de Terceiros PJ,1500,"R$ 25.000,00",,,"R$ 25.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância,182,Serviços de Terceiros PJ,1621,"R$ 70.000,00",,,"R$ 70.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,183,Obras e Instalações,1621,"R$ 50.000,00",,,"R$ 50.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,184,Equipamentos e Materiais Permanentes,1500,"R$ 58.000,00",,,"R$ 58.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,184,Equipamentos e Materiais Permanentes,1601,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,184,Equipamentos e Materiais Permanentes,1621,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,185,Vencimentos e Vantagens Fixas - Pessoal Civil,1500,"R$ 220.000,00",,,"R$ 181.582,24","R$ 15.253,66","R$ 15.253,66","R$ 15.253,66","R$ 10.398,73","R$ 10.398,73","R$ 10.398,73","R$ 12.765,37","R$ 12.765,37","R$ 12.765,37",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 38.417,76","R$ 38.417,76","R$ 38.417,76"
Farmácia,186,Obrigações Patronais,1500,"R$ 60.000,00",,,"R$ 47.647,15","R$ 3.866,89","R$ 3.866,89","R$ 0,00","R$ 4.374,05","R$ 4.374,05","R$ 3.866,89","R$ 4.111,91","R$ 4.111,91","R$ 4.374,05",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 12.352,85","R$ 12.352,85","R$ 8.240,94"
Farmácia,187,Materiais de Consumo,1500,"R$ 300.000,00",,,"R$ 134.923,29","R$ 45.123,94","R$ 3.008,88","R$ 0,00","R$ 44.510,74","R$ 21.126,89","R$ 22.489,61","R$ 75.442,03","R$ 55.258,74","R$ 37.055,46",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 165.076,71","R$ 79.394,51","R$ 59.545,07"
Farmácia,187,Materiais de Consumo,1600,"R$ 25.000,00",,,"R$ 25.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,187,Materiais de Consumo,1621,"R$ 250.000,00",,,"R$ 249.964,60","R$ 35,40","R$ 0,00","R$ 0,00","R$ 0,00","R$ 35,40","R$ 35,40","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 35,40","R$ 35,40","R$ 35,40"
Farmácia,187,Materiais de Consumo,2621,"R$ 0,00",,,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,188,Serviços de Terceiros PJ,1600,"R$ 2.500,00",,,"R$ 2.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,188,Serviços de Terceiros PJ,1621,"R$ 20.000,00",,,"R$ 20.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,188,Serviços de Terceiros PJ,1709,"R$ 10.000,00",,,"R$ 9.253,90","R$ 746,10","R$ 0,00","R$ 0,00","R$ 0,00","R$ 82,90","R$ 82,90","R$ 0,00","R$ 82,90","R$ 82,90",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 746,10","R$ 165,80","R$ 165,80"
MAC,189,Contribuições,1500,"R$ 800.000,00",,,"R$ 800.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,190,Rateio Participação em Consórcio público,1500,"R$ 1.000.000,00",,,"R$ 666.799,20","R$ 333.200,80","R$ 0,00","R$ 0,00","R$ 0,00","R$ 85.691,87","R$ 85.691,87","R$ 0,00","R$ 129.215,20","R$ 129.215,20",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 333.200,80","R$ 214.907,07","R$ 214.907,07"
MAC,190,Rateio Participação em Consórcio público,2600,"R$ 0,00","R$ 12.000,00",,"R$ 6.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 6.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 4.293,00","R$ 4.293,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 6.000,00","R$ 4.293,00","R$ 4.293,00"
MAC,191,Equipamentos e Materiais Permanentes,1500,"R$ 0,00",,,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,191,Equipamentos e Materiais Permanentes,1601,"R$ 0,00","R$ 5.000,00",,"R$ 40,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 4.960,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 4.960,00","R$ 0,00","R$ 0,00"
MAC,191,Equipamentos e Materiais Permanentes,1621,"R$ 50.000,00",,,"R$ 50.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,191,Equipamentos e Materiais Permanentes,1631,"R$ 409.228,00",,,"R$ 409.228,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,191,Equipamentos e Materiais Permanentes,2601,"R$ 0,00","R$ 88.000,00",,"R$ 360,08","R$ 87.639,92","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 72.440,00","R$ 72.440,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 87.639,92","R$ 72.440,00","R$ 72.440,00"
MAC,191,Equipamentos e Materiais Permanentes,2621,"R$ 0,00","R$ 350.000,00",,"R$ 9.500,01","R$ 0,00","R$ 0,00","R$ 0,00","R$ 340.499,99","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 340.499,99","R$ 0,00","R$ 0,00"
MAC,192,Obras e Instalações,1500,"R$ 200.000,00",,,"R$ 200.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,193,Contratação por tempo Determinado,1500,"R$ 220.000,00",,,"R$ 111.080,95","R$ 34.822,19","R$ 34.822,19","R$ 34.822,19","R$ 38.794,98","R$ 38.794,98","R$ 38.794,98","R$ 35.301,88","R$ 35.301,88","R$ 35.301,88",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 108.919,05","R$ 108.919,05","R$ 108.919,05"
MAC,194,Vencimentos e Vantagens Fixas - Pessoal Civil,1500,"R$ 2.468.000,00",,"R$ 450.000,00","R$ 1.447.985,09","R$ 197.826,86","R$ 197.826,86","R$ 197.826,86","R$ 184.094,14","R$ 184.094,14","R$ 184.094,14","R$ 188.093,91","R$ 188.093,91","R$ 188.093,91",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 570.014,91","R$ 570.014,91","R$ 570.014,91"
MAC,194,Vencimentos e Vantagens Fixas - Pessoal Civil,1605,"R$ 294.000,00",,,"R$ 222.801,00","R$ 23.733,00","R$ 23.733,00","R$ 23.733,00","R$ 23.733,00","R$ 23.733,00","R$ 23.733,00","R$ 23.733,00","R$ 23.733,00","R$ 23.733,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 71.199,00","R$ 71.199,00","R$ 71.199,00"
MAC,194,Vencimentos e Vantagens Fixas - Pessoal Civil,1621,"R$ 100.000,00",,,"R$ 100.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,195,Obrigações Patronais,1500,"R$ 800.000,00",,,"R$ 569.215,98","R$ 70.816,04","R$ 70.816,04","R$ 0,00","R$ 79.042,56","R$ 76.887,28","R$ 68.660,76","R$ 80.925,42","R$ 80.925,42","R$ 79.042,56",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 230.784,02","R$ 228.628,74","R$ 147.703,32"
MAC,196,Materiais de Consumo,1500,"R$ 0,00","R$ 442.000,00",,"R$ 92.413,29","R$ 118.554,26","R$ 0,00","R$ 0,00","R$ 24.562,70","R$ 48.551,35","R$ 48.551,35","R$ 206.469,75","R$ 30.746,85","R$ 30.746,85",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 349.586,71","R$ 79.298,20","R$ 79.298,20"
MAC,196,Materiais de Consumo,1600,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
