,,,,,,,,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago
Categoria ,Ficha,Elemento,Fonte,Orçado,Creditado,Anulado,Saldo,Janeiro,Janeiro,Janeiro,Fevereiro,Fevereiro,Fevereiro,Março,Março,Março,Abril ,Abril ,Abril ,Maio,Maio,Maio,Junho,Junho,Junho,Julho,Julho,Julho,Agosto,Agosto,Agosto,Setembro,Setembro,Setembro,Outubro,Outubro,Outubro,Novembro,Novembro,Novembro,Dezembro,Dezembro,Dezembro,Total,Total,Total
Atenção Primária,613,Materiais de Consumo,1631,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária,614,Materiais de Consumo,,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária,615,Passagens e Despesas com Locomoção,1500,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária,616,Passagens e Despesas com Locomoção,1631,"R$ 3.000,00",,,"R$ 3.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária,617,Passagens e Despesas com Locomoção,1621,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária,618,Serviços de Terceiro PF,1500,"R$ 26.000,00",,,"R$ 10.957,76","R$ 15.042,24","R$ 1.671,36","R$ 1.671,36","R$ 0,00","R$ 1.671,36","R$ 1.671,36","R$ 0,00","R$ 1.671,36","R$ 1.671,36",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 15.042,24","R$ 5.014,08","R$ 5.014,08"
Atenção Primária,619,Serviços de Terceiro PF,1631,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária,620,Serviços de Terceiro PF,1621,"R$ 25.000,00",,"R$ 20.000,00","R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária,621,Serviços de Terceiro PF,,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária,622,Serviços de Terceiros PJ,1500,"R$ 39.000,00","R$ 54.500,00",,"R$ 3.495,36","R$ 56.925,89","R$ 0,00","R$ 0,00","R$ 15.926,07","R$ 33.039,80","R$ 3.363,21","R$ 17.152,68","R$ 10.983,22","R$ 4.535,17",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 90.004,64","R$ 44.023,02","R$ 7.898,38"
Atenção Primária,623,Serviços de Terceiros PJ,1631,"R$ 140.000,00",,,"R$ 124.432,52","R$ 12.000,00","R$ 0,00","R$ 0,00","R$ 1.783,74","R$ 327,10","R$ 327,10","R$ 1.783,74","R$ 3.898,08","R$ 2.114,34",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 15.567,48","R$ 4.225,18","R$ 2.441,44"
Atenção Primária,624,Serviços de Terceiros PJ,1621,"R$ 20.000,00",,,"R$ 12.483,71","R$ 2.788,29","R$ 1.004,55","R$ 780,00","R$ 4.270,00","R$ 1.783,74","R$ 2.008,29","R$ 458,00","R$ 4.728,00","R$ 4.270,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 7.516,29","R$ 7.516,29","R$ 7.058,29"
Atenção Primária,625,Serviços de Terceiros PJ,1621,"R$ 58.000,00",,,"R$ 33.846,80","R$ 18.862,32","R$ 20,82","R$ 0,00","R$ 2.643,82","R$ 7.984,57","R$ 7.982,32","R$ 2.647,06","R$ 5.367,06","R$ 5.390,13",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 24.153,20","R$ 13.372,45","R$ 13.372,45"
Atenção Primária,626,Serviços de Terceiros PJ,,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária,627,Serviços de Terceiros PJ,,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária,628,Auxílio-Alimentação,1500,"R$ 132.000,00",,,"R$ 92.738,16","R$ 13.340,84","R$ 13.340,84","R$ 13.340,84","R$ 10.973,37","R$ 10.973,37","R$ 10.973,37","R$ 14.947,63","R$ 14.947,63","R$ 14.947,63",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 39.261,84","R$ 39.261,84","R$ 39.261,84"
Atenção Primária,629,Auxílio-Alimentação,,"R$ 70.150,00",,,"R$ 49.492,38","R$ 6.255,60","R$ 6.255,60","R$ 6.255,60","R$ 8.028,02","R$ 8.028,02","R$ 8.028,02","R$ 6.374,00","R$ 6.374,00","R$ 6.374,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 20.657,62","R$ 20.657,62","R$ 20.657,62"
Atenção Primária,630,Auxílio-Alimentação,1621,"R$ 6.300,00",,,"R$ 4.435,83","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 1.864,17","R$ 1.864,17","R$ 1.864,17",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.864,17","R$ 1.864,17","R$ 1.864,17"
Atenção Primária,631,Equipamentos e Materiais Permanentes,1500,"R$ 12.000,00",,,"R$ 11.302,05","R$ 0,00","R$ 0,00","R$ 0,00","R$ 697,95","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 697,95","R$ 0,00","R$ 0,00"
Atenção Primária,632,Equipamentos e Materiais Permanentes,1631,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária,633,Equipamentos e Materiais Permanentes,1621,"R$ 3.000,00","R$ 112.000,00",,"R$ 19.318,96","R$ 106.821,05","R$ 0,00","R$ 0,00","-R$ 11.140,01","R$ 40.572,00","R$ 38.922,00","R$ 0,00","R$ 7.703,00","R$ 9.353,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 95.681,04","R$ 48.275,00","R$ 48.275,00"
Atenção Primária,634,Equipamentos e Materiais Permanentes,1500,"R$ 44.950,00",,,"R$ 44.950,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,635,Contribuições,1500,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
,636,Sentenças Judiciais,1500,"R$ 25.000,00",,,"R$ 13.120,00","R$ 5.940,00","R$ 5.940,00","R$ 0,00","R$ 5.940,00","R$ 5.940,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 11.880,00","R$ 11.880,00","R$ 0,00"
MAC,637,Obras e Instalações,1500,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,638,Obras e Instalações,,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,639,Equipamentos e Materiais Permanentes,1500,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,640,Equipamentos e Materiais Permanentes,1621,"R$ 80.000,00",,,"R$ 80.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,641,Equipamentos e Materiais Permanentes,,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,642,Equipamentos e Materiais Permanentes,,"R$ 15.000,00",,,"R$ 15.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,643,Contribuições,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,644,Contribuições,1631,"R$ 6.000,00",,,"R$ 6.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,645,Contribuições,,"R$ 2.500,00",,,"R$ 2.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,646,Contribuições,,"R$ 125.000,00",,,"R$ 35.757,57","R$ 24.574,90","R$ 24.574,90","R$ 0,00","R$ 0,00","R$ 0,00","R$ 24.574,90","R$ 64.667,53","R$ 64.667,53","R$ 20.529,28",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 89.242,43","R$ 89.242,43","R$ 45.104,18"
MAC,647,Contratação por tempo Determinado,1500,"R$ 955.000,00",,,"R$ 721.929,50","R$ 72.497,99","R$ 72.497,99","R$ 72.497,99","R$ 79.690,67","R$ 79.690,67","R$ 79.690,67","R$ 80.881,84","R$ 80.881,84","R$ 80.881,84",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 233.070,50","R$ 233.070,50","R$ 233.070,50"
MAC,648,Contratação por tempo Determinado,,"R$ 81.000,00",,,"R$ 65.165,41","R$ 5.593,54","R$ 5.593,54","R$ 5.593,54","R$ 5.593,54","R$ 5.593,54","R$ 5.593,54","R$ 4.647,51","R$ 4.647,51","R$ 4.647,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 15.834,59","R$ 15.834,59","R$ 15.834,59"
MAC,649,Vencimentos e Vantagens Fixas - Pessoal Civil,1500,"R$ 5.230.000,00",,,"R$ 3.984.263,78","R$ 428.898,02","R$ 428.898,02","R$ 428.898,02","R$ 395.476,89","R$ 395.476,89","R$ 395.476,89","R$ 421.361,31","R$ 421.361,31","R$ 421.361,31",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.245.736,22","R$ 1.245.736,22","R$ 1.245.736,22"
MAC,650,Vencimentos e Vantagens Fixas - Pessoal Civil,1631,"R$ 6.000,00",,,"R$ 6.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,651,Vencimentos e Vantagens Fixas - Pessoal Civil,,"R$ 43.000,00",,,"R$ 38.880,05","R$ 1.730,87","R$ 1.730,87","R$ 1.730,87","R$ 1.542,04","R$ 1.542,04","R$ 1.542,04","R$ 847,04","R$ 847,04","R$ 847,04",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 4.119,95","R$ 4.119,95","R$ 4.119,95"
MAC,652,Vencimentos e Vantagens Fixas - Pessoal Civil,1621,"R$ 70.000,00",,"R$ 30.000,00","R$ 40.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,653,Obrigações Patronais,,"R$ 789.000,00",,,"R$ 529.236,37","R$ 86.598,77","R$ 86.598,77","R$ 0,00","R$ 84.309,58","R$ 84.309,58","R$ 86.598,77","R$ 88.855,28","R$ 88.855,28","R$ 84.309,58",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 259.763,63","R$ 259.763,63","R$ 170.908,35"
MAC,654,Obrigações Patronais,1631,"R$ 2.000,00",,,"R$ 2.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,655,Outras Despesas Variáveis - Pessoal Civil,1500,"R$ 290.000,00",,,"R$ 211.301,46","R$ 23.285,20","R$ 23.285,20","R$ 23.285,20","R$ 24.666,63","R$ 24.666,63","R$ 24.666,63","R$ 30.746,71","R$ 30.746,71","R$ 30.746,71",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 78.698,54","R$ 78.698,54","R$ 78.698,54"
MAC,656,Outras Despesas Variáveis - Pessoal Civil,1631,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,657,Diárias - Pessoal Civil,1500,"R$ 23.000,00",,,"R$ 14.873,18","R$ 1.960,00","R$ 1.800,00","R$ 0,00","R$ 2.280,00","R$ 2.080,00","R$ 1.960,00","R$ 3.886,82","R$ 3.164,82","R$ 2.120,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 8.126,82","R$ 7.044,82","R$ 4.080,00"
MAC,658,Diárias - Pessoal Civil,1631,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,659,Materiais de Consumo,1500,"R$ 690.000,00",,"R$ 16.000,00","R$ 388.440,68","R$ 87.330,95","R$ 29.103,69","R$ 4.723,00","R$ 102.087,85","R$ 70.691,97","R$ 25.182,48","R$ 96.140,52","R$ 90.718,71","R$ 24.047,94",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 285.559,32","R$ 190.514,37","R$ 53.953,42"
MAC,660,Materiais de Consumo,1631,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,661,Materiais de Consumo,1621,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,662,"Material,Bem ou Serviço para Distribuição Gratuita",1500,"R$ 60.000,00",,,"R$ 48.548,83","R$ 1.654,20","R$ 0,00","R$ 0,00","R$ 8.168,57","R$ 1.654,20","R$ 0,00","R$ 1.628,40","R$ 6.271,79","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 11.451,17","R$ 7.925,99","R$ 0,00"
MAC,663,Passagens e Despesas com Locomoção,1500,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,664,Outras Despesas de Pessoal decorrentes de Contratos,1500,"R$ 2.000.000,00",,,"R$ 1.567.109,79","R$ 163.612,30","R$ 142.394,47","R$ 0,00","R$ 151.767,37","R$ 153.249,23","R$ 163.612,30","R$ 117.510,54","R$ 137.246,51","R$ 123.056,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 432.890,21","R$ 432.890,21","R$ 286.669,12"
MAC,665,Serviços de Terceiro PF,1500,"R$ 80.000,00","R$ 10.000,00","R$ 70.000,00","R$ 20.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,666,Serviços de Terceiro PF,1631,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,667,Serviços de Terceiros PJ,1500,"R$ 4.244.197,34",,"R$ 169.200,00","R$ 2.557.493,49","R$ 470.366,85","R$ 68.955,73","R$ 19.376,55","R$ 526.979,33","R$ 382.029,63","R$ 368.609,75","R$ 520.157,67","R$ 525.501,50","R$ 279.307,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.517.503,85","R$ 976.486,86","R$ 667.293,78"
MAC,668,Serviços de Terceiros PJ,1631,"R$ 80.000,00","R$ 96.114,00",,"R$ 2,05","R$ 62.138,33","R$ 0,00","R$ 0,00","R$ 63.557,06","R$ 62.138,33","R$ 62.138,33","R$ 50.416,56","R$ 63.557,06","R$ 63.557,06",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 176.111,95","R$ 125.695,39","R$ 125.695,39"
MAC,669,Serviços de Terceiros PJ,1621,"R$ 100.000,00","R$ 195.000,00","R$ 2.030,78","R$ 4.969,22","R$ 0,00","R$ 0,00","R$ 0,00","R$ 288.000,00","R$ 288.000,00","R$ 288.000,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 288.000,00","R$ 288.000,00","R$ 288.000,00"
MAC,1107,Serviços de Terceiros PJ,1621,"R$ 0,00",,,,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,670,Serviços de Tecnologia da Informação e Comunicação,1500,"R$ 3.000,00",,,"R$ 3.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,671,Auxílio-Alimentação,1500,"R$ 264.000,00",,,"R$ 193.176,18","R$ 22.033,61","R$ 22.033,61","R$ 22.033,61","R$ 22.050,98","R$ 22.050,98","R$ 22.050,98","R$ 26.739,23","R$ 26.739,23","R$ 26.739,23",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 70.823,82","R$ 70.823,82","R$ 70.823,82"
MAC,672,Outros Auxílios  financeiros PF,1500,"R$ 350.000,00",,,"R$ 140.365,49","R$ 98.398,85","R$ 85.449,57","R$ 4.605,50","R$ 63.015,62","R$ 47.592,76","R$ 55.892,80","R$ 48.220,04","R$ 57.645,82","R$ 27.957,42",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 209.634,51","R$ 190.688,15","R$ 88.455,72"
MAC,673,Indenizações e Restituições Trabalhistas,1500,"R$ 2.000,00",,,"R$ 1.885,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 115,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 115,00","R$ 0,00","R$ 0,00"
MAC,674,Equipamentos e Materiais Permanentes,1500,"R$ 20.000,00",,"R$ 5.000,00","R$ 5.721,99","R$ 8.292,01","R$ 0,00","R$ 0,00","R$ 5.874,00","R$ 0,00","R$ 0,00","-R$ 4.888,00","R$ 8.804,01","R$ 8.292,01",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 9.278,01","R$ 8.804,01","R$ 8.292,01"
MAC,675,Rateio Participação em Consórcio público,1500,"R$ 27.500,00",,,"R$ 0,00","R$ 2.066,79","R$ 2.066,79","R$ 2.066,79","R$ 25.433,21","R$ 2.342,58","R$ 2.342,58","R$ 0,00","R$ 2.342,58","R$ 2.342,58",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 27.500,00","R$ 6.751,95","R$ 6.751,95"
MAC,676,Rateio Participação em Consórcio público,1500,"R$ 49.500,00",,,"R$ 0,00","R$ 3.757,81","R$ 3.757,81","R$ 3.757,81","R$ 45.742,19","R$ 4.259,24","R$ 4.259,24","R$ 0,00","R$ 4.259,24","R$ 4.259,24",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 49.500,00","R$ 12.276,29","R$ 12.276,29"
MAC,677,Rateio Participação em Consórcio público,1500,"R$ 5.600,00",,,"R$ 0,00","R$ 438,41","R$ 438,41","R$ 438,41","R$ 5.161,59","R$ 496,92","R$ 496,92","R$ 0,00","R$ 496,92","R$ 496,92",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 5.600,00","R$ 1.432,25","R$ 1.432,25"
MAC,678,Rateio Participação em Consórcio público,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,679,Subvenções Sociais,1500,"R$ 77.000,00",,,"R$ 77.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,680,Contribuições,1500,"R$ 370.571,29",,,"R$ 370.571,29","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,681,Auxílios,1500,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,682,Contribuições,1500,"R$ 33.380,86",,,"R$ 33.380,86","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,683,Contribuições,1500,"R$ 50.000,00",,,"R$ 50.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,684,Contribuições,1500,"R$ 15.000,00",,,"R$ 15.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,685,Contratação por tempo Determinado,1500,"R$ 16.000,00","R$ 1.213,00",,"R$ 0,44","R$ 6.557,90","R$ 6.557,90","R$ 6.557,90","R$ 4.904,72","R$ 4.904,72","R$ 4.904,72","R$ 5.749,94","R$ 5.749,94","R$ 5.749,94",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 17.212,56","R$ 17.212,56","R$ 17.212,56"
