,,,,,,,,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago
Categoria ,Ficha,Elemento,Fonte,Orçado,Creditado,Anulado,Saldo,Janeiro,Janeiro,Janeiro,Fevereiro,Fevereiro,Fevereiro,Março,Março,Março,Abril ,Abril ,Abril ,Maio,Maio,Maio,Junho,Junho,Junho,Julho,Julho,Julho,Agosto,Agosto,Agosto,Setembro,Setembro,Setembro,Outubro,Outubro,Outubro,Novembro,Novembro,Novembro,Dezembro,Dezembro,Dezembro,Total,Total,Total
Vigilância ,195,Folha de Pagamento,1500,"R$ 300.000,00",,,"R$ 241.580,43","R$ 18.682,61","R$ 18.682,61","R$ 18.682,61","R$ 20.017,95","R$ 20.017,95","R$ 20.017,95","R$ 19.719,01","R$ 19.719,01","R$ 19.719,01",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 58.419,57","R$ 58.419,57","R$ 58.419,57"
Vigilância ,196,Folha de Pagamento,1500,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância ,197,Folha de Pagamento,1500,"R$ 4.000,00",,,"R$ 1.960,18","R$ 628,97","R$ 628,97","R$ 628,97","R$ 560,94","R$ 560,94","R$ 560,94","R$ 849,91","R$ 849,91","R$ 849,91",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 2.039,82","R$ 2.039,82","R$ 2.039,82"
Vigilância ,198,Folha de Pagamento,1500,"R$ 4.000,00",,,"R$ 4.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância ,199,Folha de Pagamento,1500,"R$ 50.000,00",,,"R$ 40.171,88","R$ 3.187,80","R$ 3.187,80","R$ 0,00","R$ 3.412,03","R$ 3.412,03","R$ 3.197,39","R$ 3.228,29","R$ 3.228,29","R$ 3.402,44",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 9.828,12","R$ 9.828,12","R$ 6.599,83"
Vigilância ,200,Outros Benefícios Assistenciais do Servidor ou Militar,1500,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância ,201,Folha de Pagamento,1500,"R$ 2.000,00",,,"R$ 361,00","R$ 144,00","R$ 144,00","R$ 144,00","R$ 240,00","R$ 240,00","R$ 240,00","R$ 1.255,00","R$ 1.255,00","R$ 240,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.639,00","R$ 1.639,00","R$ 624,00"
Vigilância ,202,Materiais de Consumo,1500,"R$ 3.000,00",,,"R$ 2.032,50","R$ 967,50","R$ 0,00","R$ 0,00","R$ 0,00","R$ 51,65","R$ 51,65","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 967,50","R$ 51,65","R$ 51,65"
Vigilância ,203,Serviços de Terceiros PJ,1500,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância ,204,Equipamentos e Materiais Permanentes ,1500,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância ,205,Serviços de Terceiro PF ,1500,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância ,206,Serviços de Terceiros PJ,1500,"R$ 50.000,00",,,"R$ 1.202,60","R$ 48.797,40","R$ 0,00","R$ 0,00","R$ 0,00","R$ 4.832,35","R$ 4.832,35","R$ 0,00","R$ 4.348,23","R$ 4.348,23",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 48.797,40","R$ 9.180,58","R$ 9.180,58"
Atenção Primária ,207,Materiais de Consumo,1621,"R$ 135.000,00",,,"R$ 3.142,19","R$ 10.582,24","R$ 0,00","R$ 0,00","R$ 59.135,92","R$ 9.313,47","R$ 3.835,29","R$ 62.139,65","R$ 42.158,15","R$ 31.347,55",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 131.857,81","R$ 51.471,62","R$ 35.182,84"
Atenção Primária ,208,Serviços de Terceiros PJ,1621,"R$ 120.000,00",,,"R$ 106.491,16","R$ 6.550,00","R$ 0,00","R$ 0,00","R$ 4.833,84","R$ 1.800,00","R$ 450,00","R$ 2.125,00","R$ 6.608,84","R$ 3.125,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 13.508,84","R$ 8.408,84","R$ 3.575,00"
Atenção Primária ,209,Serviços de Tecnologia da Informação e Comunicação,1621,"R$ 50.000,00",,,"R$ 7.524,96","R$ 36.245,84","R$ 622,92","R$ 0,00","R$ 0,00","R$ 3.500,00","R$ 4.122,92","R$ 6.229,20","R$ 8.245,84","R$ 4.122,92",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 42.475,04","R$ 12.368,76","R$ 8.245,84"
Atenção Primária ,210,Equipamentos e Materiais Permanentes ,1621,"R$ 77.260,00",,,"R$ 62.679,12","R$ 0,00","R$ 0,00","R$ 0,00","R$ 14.580,88","R$ 0,00","R$ 0,00","R$ 0,00","R$ 2.540,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 14.580,88","R$ 2.540,00","R$ 0,00"
Atenção Primária ,544,Materiais de Consumo,2621,"R$ 0,00","R$ 18.417,21",,"R$ 3,81","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 18.413,40","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 18.413,40","R$ 0,00","R$ 0,00"
Atenção Primária ,545,Equipamentos e Materiais Permanentes ,2621,"R$ 0,00","R$ 20.000,00",,"R$ 20.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,242,Serviços de Terceiros PJ,1600,"R$ 73.700,00",,"R$ 10.001,40","R$ 63.698,60","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,243,Materiais de Consumo,1600,"R$ 35.117,64",,,"R$ 15.178,52","R$ 19.993,12","R$ 701,42","R$ 0,00","R$ 0,00","R$ 8.293,30","R$ 7.076,57","-R$ 54,00","R$ 6.812,16","R$ 8.730,31",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 19.939,12","R$ 15.806,88","R$ 15.806,88"
Atenção Primária ,211,Folha de Pagamento,1621,"R$ 40.000,00",,,"R$ 9.209,91","R$ 15.486,78","R$ 15.486,78","R$ 15.486,78","R$ 15.303,31","R$ 15.303,31","R$ 15.303,31","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 30.790,09","R$ 30.790,09","R$ 30.790,09"
Atenção Primária ,212,Folha de Pagamento,1621,"R$ 162,00","R$ 165,58",,"R$ 0,00","R$ 265,60","R$ 265,60","R$ 265,60","R$ 61,98","R$ 61,98","R$ 61,98","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 327,58","R$ 327,58","R$ 327,58"
Atenção Primária ,213,Folha de Pagamento,1621,"R$ 8.000,00",,,"R$ 3.243,21","R$ 2.292,03","R$ 2.292,03","R$ 0,00","R$ 2.464,76","R$ 2.464,76","R$ 2.292,03","R$ 0,00","R$ 0,00","R$ 2.464,76",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 4.756,79","R$ 4.756,79","R$ 4.756,79"
Atenção Primária ,214,Folha de Pagamento,1621,"R$ 200,00",,,"R$ 125,00","R$ 75,00","R$ 75,00","R$ 75,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 75,00","R$ 75,00","R$ 75,00"
Atenção Primária ,215,Serviços de Terceiros PJ,1621,"R$ 4.000,00",,"R$ 165,58","R$ 3.834,42","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,244,Materiais de Consumo,1621,"R$ 8.378,00",,,"R$ 529,50","R$ 7.848,50","R$ 0,00","R$ 0,00","R$ 0,00","R$ 5.464,50","R$ 3.621,30","R$ 0,00","R$ 1.320,00","R$ 3.163,20",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 7.848,50","R$ 6.784,50","R$ 6.784,50"
Vigilância ,247,Folha de Pagamento,1604,"R$ 53.000,00",,,"R$ 17.176,08","R$ 11.998,98","R$ 11.998,98","R$ 10.255,53","R$ 10.253,43","R$ 10.253,43","R$ 10.507,07","R$ 13.571,51","R$ 13.571,51","R$ 13.139,40",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 35.823,92","R$ 35.823,92","R$ 33.902,00"
Vigilância ,216,Folha de Pagamento,1604,"R$ 30.000,00",,,"R$ 15.656,74","R$ 4.538,80","R$ 4.538,80","R$ 4.538,80","R$ 3.968,86","R$ 3.968,86","R$ 3.968,86","R$ 5.835,60","R$ 5.835,60","R$ 5.835,60",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 14.343,26","R$ 14.343,26","R$ 14.343,26"
Atenção Primária ,217,Folha de Pagamento,1604,"R$ 352.000,00",,,"R$ 250.391,67","R$ 34.179,93","R$ 34.179,93","R$ 29.213,62","R$ 34.719,12","R$ 34.719,12","R$ 34.640,77","R$ 32.709,28","R$ 32.709,28","R$ 33.176,31",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 101.608,33","R$ 101.608,33","R$ 97.030,70"
Atenção Primária ,218,Folha de Pagamento,1604,"R$ 100.000,00",,,"R$ 56.924,01","R$ 14.005,17","R$ 14.005,17","R$ 14.005,17","R$ 14.844,64","R$ 14.844,64","R$ 14.844,64","R$ 14.226,18","R$ 14.226,18","R$ 14.226,18",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 43.075,99","R$ 43.075,99","R$ 43.075,99"
Atenção Primária ,219,Folha de Pagamento,1600,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária ,220,Folha de Pagamento,1600,"R$ 110.000,00",,,"R$ 101.124,02","R$ 2.807,08","R$ 2.807,08","R$ 2.807,08","R$ 3.110,24","R$ 3.110,24","R$ 3.110,24","R$ 2.958,66","R$ 2.958,66","R$ 2.958,66",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 8.875,98","R$ 8.875,98","R$ 8.875,98"
Atenção Primária ,221,Folha de Pagamento,1600,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária ,222,Folha de Pagamento,1600,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária ,223,Folha de Pagamento,1600,"R$ 3.000,00",,,"R$ 3.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária ,224,Folha de Pagamento,1600,"R$ 20.000,00",,,"R$ 18.402,34","R$ 505,27","R$ 505,27","R$ 0,00","R$ 559,84","R$ 559,84","R$ 505,27","R$ 532,55","R$ 532,55","R$ 559,84",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.597,66","R$ 1.597,66","R$ 1.065,11"
Atenção Primária ,225,Materiais de Consumo,1600,"R$ 5.710,00",,,"R$ 5.352,40","R$ 0,00","R$ 0,00","R$ 0,00","R$ 357,60","R$ 357,60","R$ 0,00","R$ 0,00","R$ 0,00","R$ 357,60",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 357,60","R$ 357,60","R$ 357,60"
Atenção Primária ,226,Serviços de Terceiro PF ,1600,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária ,227,Serviços de Terceiros PJ,1600,"R$ 50.000,00",,,"R$ 50.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária ,228,Equipamentos e Materiais Permanentes ,1600,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária ,229,Folha de Pagamento,1600,"R$ 280.000,00",,,"R$ 146.936,48","R$ 42.239,54","R$ 42.239,54","R$ 36.102,18","R$ 46.469,46","R$ 46.469,46","R$ 45.854,84","R$ 44.354,52","R$ 44.354,52","R$ 44.661,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 133.063,52","R$ 133.063,52","R$ 126.618,84"
Atenção Primária ,230,Folha de Pagamento,1600,"R$ 280.000,00",,,"R$ 244.349,82","R$ 11.162,86","R$ 11.162,86","R$ 11.162,86","R$ 12.537,51","R$ 12.537,51","R$ 12.537,51","R$ 11.949,81","R$ 11.949,81","R$ 11.949,81",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 35.650,18","R$ 35.650,18","R$ 35.650,18"
Atenção Primária ,231,Folha de Pagamento,1600,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária ,232,Folha de Pagamento,1600,"R$ 5.000,00",,,"R$ 4.803,38","R$ 165,63","R$ 165,63","R$ 165,63","R$ 30,99","R$ 30,99","R$ 30,99","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 196,62","R$ 196,62","R$ 196,62"
Atenção Primária ,233,Folha de Pagamento,1600,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária ,234,Folha de Pagamento,1600,"R$ 50.400,00",,,"R$ 44.650,64","R$ 1.834,24","R$ 1.834,24","R$ 0,00","R$ 1.997,58","R$ 1.997,58","R$ 1.834,24","R$ 1.917,54","R$ 1.917,54","R$ 1.997,58",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 5.749,36","R$ 5.749,36","R$ 3.831,82"
Atenção Primária ,235,Materiais de Consumo,1600,"R$ 47.558,82",,,"R$ 4.211,52","R$ 41.697,30","R$ 41.374,80","R$ 0,00","R$ 1.650,00","R$ 0,00","R$ 41.374,80","R$ 0,00","R$ 1.650,00","R$ 1.650,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 43.347,30","R$ 43.024,80","R$ 43.024,80"
Atenção Primária ,236,Serviços de Terceiro PF ,1600,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária ,237,Serviços de Terceiros PJ,1600,"R$ 40.000,00","R$ 10.500,00",,"R$ 0,00","R$ 38.000,00","R$ 0,00","R$ 0,00","R$ 12.500,00","R$ 10.436,63","R$ 6.933,79","R$ 0,00","R$ 12.477,42","R$ 12.190,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 50.500,00","R$ 22.914,05","R$ 19.124,62"
Atenção Primária ,238,Serviços de Tecnologia da Informação e Comunicação,1600,"R$ 8.000,00",,,"R$ 8.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária ,239,Equipamentos e Materiais Permanentes ,1600,"R$ 15.000,00",,"R$ 10.500,00","R$ 4.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância ,245,Materiais de Consumo,1600,"R$ 7.080,64",,,"R$ 7.080,64","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância ,246,Equipamentos e Materiais Permanentes ,1600,"R$ 7.080,64",,,"R$ 7.080,64","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância ,248,Materiais de Consumo,1600,"R$ 15.667,93",,,"R$ 15.667,93","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância ,249,Equipamentos e Materiais Permanentes ,1600,"R$ 15.667,93",,,"R$ 15.667,93","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária ,240,Materiais de Consumo,1600,"R$ 15.000,00",,,"R$ 14.560,00","R$ 440,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 110,00","R$ 110,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 440,00","R$ 110,00","R$ 110,00"
Atenção Primária ,241,Equipamentos e Materiais Permanentes ,1600,"R$ 5.516,00",,,"R$ 5.516,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria ,533,Contribuições,1600,"R$ 0,00","R$ 10.001,40",,"R$ 0,00","R$ 10.001,40","R$ 833,45","R$ 833,45","R$ 0,00","R$ 833,45","R$ 833,45","R$ 0,00","R$ 833,45","R$ 833,45",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 10.001,40","R$ 2.500,35","R$ 2.500,35"
Atenção Primária ,562,Materiais de Consumo,2621,"R$ 0,00","R$ 164.040,49",,"R$ 164.040,49","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária ,564,Serviços de Terceiros PJ,2621,"R$ 0,00","R$ 312.479,36",,"R$ 312.479,36","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária ,565,Equipamentos e Materiais Permanentes ,2621,"R$ 0,00","R$ 169.868,21",,"R$ 169.868,21","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Atenção Primária ,563,Serviços de Terceiros PJ,2621,"R$ 0,00","R$ 29.879,41",,"R$ 29.879,41","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,566,Materiais de Consumo,2621,"R$ 0,00","R$ 114.195,39",,"R$ 114.195,39","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,567,Serviços de Terceiros PJ,2621,"R$ 0,00","R$ 11.579,32",,"R$ 11.579,32","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,568,Equipamentos e Materiais Permanentes ,2621,"R$ 0,00","R$ 4.759,06",,"R$ 4.759,06","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
MAC,569,Equipamentos e Materiais Permanentes ,2621,"R$ 0,00","R$ 14.519,62",,"R$ 14.519,62","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,570,Materiais de Consumo,2621,"R$ 0,00","R$ 40.730,31",,"R$ 40.730,31","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Farmácia,571,Equipamentos e Materiais Permanentes ,2621,"R$ 0,00","R$ 33.825,33",,"R$ 33.825,33","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância ,572,Materiais de Consumo,2621,"R$ 0,00","R$ 48.537,43",,"R$ 48.537,43","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância ,573,Equipamentos e Materiais Permanentes ,2621,"R$ 0,00","R$ 12.000,00",,"R$ 12.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância ,574,Materiais de Consumo,2621,"R$ 0,00","R$ 126.050,49",,"R$ 126.050,49","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância ,575,Serviços de Terceiros PJ,2621,"R$ 0,00","R$ 79.906,87",,"R$ 52.676,87","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 27.230,00","R$ 27.230,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 27.230,00","R$ 27.230,00","R$ 0,00"
Vigilância ,576,Equipamentos e Materiais Permanentes ,2621,"R$ 0,00","R$ 8.343,35",,"R$ 8.343,35","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Vigilância ,577,Equipamentos e Materiais Permanentes ,2621,"R$ 0,00","R$ 13.765,63",,"R$ 13.765,63","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
