,,,,,,,,,,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago
Categoria ,Código AT,Atividade,Ficha,Elemento,Fonte,Orçado,Creditado,Anulado,Saldo,Janeiro,Janeiro,Janeiro,Fevereiro,Fevereiro,Fevereiro,Março,Março,Março,Abril ,Abril ,Abril ,Maio,Maio,Maio,Junho,Junho,Junho,Julho,Julho,Julho,Agosto,Agosto,Agosto,Setembro,Setembro,Setembro,Outubro,Outubro,Outubro,Novembro,Novembro,Novembro,Dezembro,Dezembro,Dezembro,Total ,Total ,Total
Ensino Fundamental,1.001,AQUISICAO DE EQUIPAMENTOS,114,Equipamentos e Materiais Permanentes,15001,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.001,AQUISICAO DE EQUIPAMENTOS,115,Equipamentos e Materiais Permanentes,15403,"R$ 1.000,00",,"R$ 607,72","R$ 392,28","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.031,AQUISICAO DE VEICULO,116,Equipamentos e Materiais Permanentes,15001,"R$ 14.000,00",,,"R$ 14.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.031,AQUISICAO DE VEICULO,117,Equipamentos e Materiais Permanentes,1570,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.031,AQUISICAO DE VEICULO,725,Equipamentos e Materiais Permanentes,2571,"R$ 0,00","R$ 1.280.000,00",,"R$ 639.854,96","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 640.145,04","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 640.145,04","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.048,AMPLIAÇÃO E REFORMAS DE PRÉDIOS E AMBIENTES ESCOLARES,118,Obras e Instalações,15001,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.048,AMPLIAÇÃO E REFORMAS DE PRÉDIOS E AMBIENTES ESCOLARES,119,Obras e Instalações,15403,"R$ 1.000,00",,"R$ 168,73","R$ 831,27","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.048,AMPLIAÇÃO E REFORMAS DE PRÉDIOS E AMBIENTES ESCOLARES,120,Obras e Instalações,1570,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,1.078,- AQUISICAO DE IMOVEIS,121,Aquisição de Imóveis,15001,"R$ 10.000,00",,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.036,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,122,Contratação por tempo Determinado,15001,"R$ 627.939,00",,,"R$ 522.889,39","R$ 30.974,07","R$ 30.974,07","R$ 30.974,07","R$ 30.639,72","R$ 30.639,72","R$ 30.639,72","R$ 29.880,22","R$ 29.880,22","R$ 29.880,22","R$ 13.555,60","R$ 13.555,60","R$ 13.555,60",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 105.049,61","R$ 105.049,61","R$ 105.049,61"
