,,,,,,,,,,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago
Categoria ,Código AT,Atividade ,Ficha,Elemento,Fonte,Orçado,Creditado,Anulado,Saldo,Janeiro,Janeiro,Janeiro,Fevereiro,Fevereiro,Fevereiro,Março,Março,Março,Abril ,Abril ,Abril ,Maio,Maio,Maio,Junho,Junho,Junho,Julho,Julho,Julho,Agosto,Agosto,Agosto,Setembro,Setembro,Setembro,Outubro,Outubro,Outubro,Novembro,Novembro,Novembro,Dezembro,Dezembro,Dezembro,Total,Toral,Toral
Ensino Fundamental,2.362,MANUTENÇÃO DO TRANSPORTE ESCOLAR,626,Vencimentos e Vantagens Fixas - Pessoal Civil,15001,"R$ 65.000,00",,,"R$ 65.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.362,MANUTENÇÃO DO TRANSPORTE ESCOLAR,627,Obrigações Patronais,15001,"R$ 10.000,00",,,"R$ 3.578,17","R$ 6.421,83","R$ 6.421,83","R$ 6.421,83","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 6.421,83","R$ 6.421,83","R$ 6.421,83"
Ensino Fundamental,2.362,MANUTENÇÃO DO TRANSPORTE ESCOLAR,628,Outras Despesas Variáveis - Pessoal Civil,15001,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.362,MANUTENÇÃO DO TRANSPORTE ESCOLAR,629,Indenizações e Restituições Trabalhistas,15001,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.362,MANUTENÇÃO DO TRANSPORTE ESCOLAR,630,Diárias - Pessoal Civil,15001,"R$ 12.000,00",,,"R$ 6.800,00","R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 4.200,00","R$ 1.290,00","R$ 1.200,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 5.200,00","R$ 1.290,00","R$ 1.200,00"
Ensino Fundamental,2.362,MANUTENÇÃO DO TRANSPORTE ESCOLAR,631,Materiais de Consumo,15001,"R$ 500.000,00",,,"R$ 290.012,95","R$ 111.125,47","R$ 45.479,08","R$ 22.817,74","R$ 98.861,58","R$ 129.724,40","R$ 66.078,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 209.987,05","R$ 175.203,48","R$ 88.896,22"
Ensino Fundamental,2.362,MANUTENÇÃO DO TRANSPORTE ESCOLAR,632,Serviços de Terceiros PJ,15001,"R$ 500.000,00",,,"R$ 409.949,84","R$ 41.335,89","R$ 20.339,60","R$ 7.768,84","R$ 48.714,27","R$ 66.555,36","R$ 58.476,41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 90.050,16","R$ 86.894,96","R$ 66.245,25"
Ensino Fundamental,2.362,MANUTENÇÃO DO TRANSPORTE ESCOLAR,633,Auxílio-alimentação,15001,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.363,MANUTENÇÃO DO TRANSPORTE ESCOLAR,634,Materiais de Consumo,1553,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.363,MANUTENÇÃO DO TRANSPORTE ESCOLAR,635,Serviços de Terceiros PJ,1553,"R$ 100.000,00",,,"R$ 100.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.364,MANUTENÇÃO DO TRANSPORTE ESCOLAR,636,Materiais de Consumo,1550,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.364,MANUTENÇÃO DO TRANSPORTE ESCOLAR,637,Serviços de Terceiros PJ,1550,"R$ 1.000,00",,,"R$ 500,00","R$ 500,00","R$ 52,32","R$ 52,32","R$ 0,00","R$ 26,16","R$ 26,16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 500,00","R$ 78,48","R$ 78,48"
Ensino Fundamental,2.365,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,638,Materiais de Consumo,1550,"R$ 20.000,00",,,"R$ 16.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 3.500,00","R$ 3.500,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 3.500,00","R$ 3.500,00","R$ 0,00"
Ensino Fundamental,2.365,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,639,"Material, Bem ou Serviço para Distribuição Gratuita",1550,"R$ 105.000,00",,,"R$ 105.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.365,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,640,Serviços de Terceiros PJ,1550,"R$ 15.900,00",,,"R$ 6.300,00","R$ 9.600,00","R$ 4.800,00","R$ 0,00","R$ 0,00","R$ 4.800,00","R$ 4.800,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 9.600,00","R$ 9.600,00","R$ 4.800,00"
Ensino Geral,81,CONTRIBUIÇÃO  À UNDIME,649,Contribuições,15001,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,1.219, AQUISICAO EQUIP.MATER.PERM./VEICULOS ,670,Equipamentos e Materiais Permanentes,15001,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,1.219, AQUISICAO EQUIP.MATER.PERM./VEICULOS ,671,Equipamentos e Materiais Permanentes,1550,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,1.221,AMPLIAÇÃO E REFORMAS DE PRÉDIOS E AMBIENTES ESCOLARES,650,Obras e Instalações,1550,"R$ 50.000,00",,"R$ 10.000,00","R$ 40.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Superior,1.222, AQUISICAO EQUIP.MATER.PERM./VEICULOS ,673,Equipamentos e Materiais Permanentes,1500,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.366, MANUTENCAO DAS ATIVIDADES DA BIBLIOTECA MUNICIPAL,641,Contratação por tempo Determinado,15001,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.366, MANUTENCAO DAS ATIVIDADES DA BIBLIOTECA MUNICIPAL,642,Vencimentos e Vantagens Fixas - Pessoal Civil,15001,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.366, MANUTENCAO DAS ATIVIDADES DA BIBLIOTECA MUNICIPAL,643,Obrigações Patronais,15001,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.366, MANUTENCAO DAS ATIVIDADES DA BIBLIOTECA MUNICIPAL,644,Outras Despesas Variáveis - Pessoal Civil,15001,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.366, MANUTENCAO DAS ATIVIDADES DA BIBLIOTECA MUNICIPAL,645,Indenizações e Restituições Trabalhistas,15001,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.366, MANUTENCAO DAS ATIVIDADES DA BIBLIOTECA MUNICIPAL,646,Materiais de Consumo,15001,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.366, MANUTENCAO DAS ATIVIDADES DA BIBLIOTECA MUNICIPAL,647,Serviços de Terceiros PJ,15001,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.366, MANUTENCAO DAS ATIVIDADES DA BIBLIOTECA MUNICIPAL,648,Auxílio-alimentação,15001,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.367,MANUTENCAO DAS ATIVIDADES GERAIS,652,Vencimentos e Vantagens Fixas - Pessoal Civil,1500,"R$ 100,00","R$ 2.090,00",,"R$ 1,62","R$ 2.188,38","R$ 2.188,38","R$ 2.188,38","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 2.188,38","R$ 2.188,38","R$ 2.188,38"
Ensino Geral,2.367,MANUTENCAO DAS ATIVIDADES GERAIS,655,Obrigações Patronais,1500,"R$ 7.000,00",,,"R$ 6.578,09","R$ 421,91","R$ 421,91","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 421,91","R$ 421,91","R$ 0,00"
Ensino Geral,2.367,MANUTENCAO DAS ATIVIDADES GERAIS,720,Indenizações e Restituições Trabalhistas,1500,"R$ 0,00","R$ 4.746,00",,"R$ 0,78","R$ 4.745,22","R$ 4.745,22","R$ 4.745,22","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 4.745,22","R$ 4.745,22","R$ 4.745,22"
Ensino Geral,2.367,MANUTENCAO DAS ATIVIDADES GERAIS,665,Auxílio-alimentação,1500,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.367,MANUTENCAO DAS ATIVIDADES GERAIS,653,Vencimentos e Vantagens Fixas - Pessoal Civil,15001,"R$ 570.000,00",,,"R$ 425.324,04","R$ 75.727,51","R$ 75.727,51","R$ 75.727,51","R$ 68.948,45","R$ 68.948,45","R$ 68.948,45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 144.675,96","R$ 144.675,96","R$ 144.675,96"
Ensino Geral,2.367,MANUTENCAO DAS ATIVIDADES GERAIS,656,Obrigações Patronais,15001,"R$ 60.000,00",,,"R$ 30.739,62","R$ 17.927,26","R$ 17.927,26","R$ 7.905,18","R$ 11.333,12","R$ 11.333,12","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 29.260,38","R$ 29.260,38","R$ 7.905,18"
Ensino Geral,2.367,MANUTENCAO DAS ATIVIDADES GERAIS,658,Outras Despesas Variáveis - Pessoal Civil,15001,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.367,MANUTENCAO DAS ATIVIDADES GERAIS,660,Indenizações e Restituições Trabalhistas,15001,"R$ 100,00","R$ 6.930,00",,"R$ 1,43","R$ 7.028,57","R$ 7.028,57","R$ 7.028,57","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 7.028,57","R$ 7.028,57","R$ 7.028,57"
Ensino Geral,2.367,MANUTENCAO DAS ATIVIDADES GERAIS,661,Materiais de Consumo,15001,"R$ 60.000,00",,,"R$ 49.994,35","R$ 9.420,36","R$ 2.565,56","R$ 0,00","R$ 585,29","R$ 2.009,59","R$ 3.352,62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 10.005,65","R$ 4.575,15","R$ 3.352,62"
Ensino Geral,2.367,MANUTENCAO DAS ATIVIDADES GERAIS,663,Serviços de Terceiro PF,15001,"R$ 100.000,00",,,"R$ 53.232,74","R$ 0,00","R$ 0,00","R$ 0,00","R$ 46.767,26","R$ 16.138,76","R$ 16.138,76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 46.767,26","R$ 16.138,76","R$ 16.138,76"
Ensino Geral,2.367,MANUTENCAO DAS ATIVIDADES GERAIS,664,Serviços de Terceiros PJ,15001,"R$ 1.000.000,00",,,"R$ 829.227,41","R$ 118.466,74","R$ 91.648,25","R$ 58.898,07","R$ 52.305,85","R$ 53.064,16","R$ 12.201,45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 170.772,59","R$ 144.712,41","R$ 71.099,52"
Ensino Geral,2.367,MANUTENCAO DAS ATIVIDADES GERAIS,666,Auxílio-alimentação,15001,"R$ 50.000,00",,,"R$ 31.629,34","R$ 8.438,33","R$ 8.438,33","R$ 8.438,33","R$ 9.932,33","R$ 9.932,33","R$ 9.932,33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 18.370,66","R$ 18.370,66","R$ 18.370,66"
Ensino Geral,2.367,MANUTENCAO DAS ATIVIDADES GERAIS,667,Auxílio-alimentação,15403,"R$ 375.000,00",,,"R$ 341.800,00","R$ 16.600,00","R$ 16.600,00","R$ 16.600,00","R$ 16.600,00","R$ 16.600,00","R$ 16.600,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 33.200,00","R$ 33.200,00","R$ 33.200,00"
Ensino Geral,2.367,MANUTENCAO DAS ATIVIDADES GERAIS,651,Contratação por tempo Determinado,15407,"R$ 60.000,00",,,"R$ 48.194,21","R$ 4.874,02","R$ 4.874,02","R$ 4.183,71","R$ 6.931,77","R$ 6.931,77","R$ 6.640,32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 11.805,79","R$ 11.805,79","R$ 10.824,03"
Ensino Geral,2.367,MANUTENCAO DAS ATIVIDADES GERAIS,654,Vencimentos e Vantagens Fixas - Pessoal Civil,15407,"R$ 2.227.469,25",,,"R$ 1.962.832,65","R$ 149.091,54","R$ 149.091,54","R$ 149.091,54","R$ 115.545,06","R$ 115.545,06","R$ 115.545,06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 264.636,60","R$ 264.636,60","R$ 264.636,60"
Ensino Geral,2.367,MANUTENCAO DAS ATIVIDADES GERAIS,657,Obrigações Patronais,15407,"R$ 250.000,00",,,"R$ 211.674,36","R$ 19.259,22","R$ 19.259,22","R$ 0,00","R$ 19.066,42","R$ 19.066,42","R$ 19.259,22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 38.325,64","R$ 38.325,64","R$ 19.259,22"
Ensino Geral,2.367,MANUTENCAO DAS ATIVIDADES GERAIS,659,Outras Despesas Variáveis - Pessoal Civil,15407,"R$ 50.000,00",,,"R$ 49.421,83","R$ 293,34","R$ 293,34","R$ 293,34","R$ 284,83","R$ 284,83","R$ 284,83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 578,17","R$ 578,17","R$ 578,17"
Ensino Geral,2.367,MANUTENCAO DAS ATIVIDADES GERAIS,662,Materiais de Consumo,1551,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.368,MANUTENCAO DAS ATIVIDADES GERAIS,668,Materiais de Consumo,1550,"R$ 20.000,00",,,"R$ 19.244,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 756,00","R$ 756,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 756,00","R$ 756,00","R$ 0,00"
Ensino Geral,2.368,MANUTENCAO DAS ATIVIDADES GERAIS,669,Serviços de Terceiros PJ,1550,"R$ 10.000,00","R$ 10.000,00",,"R$ 5.874,95","R$ 14.125,05","R$ 2.825,01","R$ 2.825,01","R$ 0,00","R$ 2.825,01","R$ 102,55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 14.125,05","R$ 5.650,02","R$ 2.927,56"
Ensino Geral,2.369,CONTRIBUIÇÃO P/ FORMAÇÃO DO PASEP -,672,Obrigações Tributárias e Contributivas,15001,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Superior,2.370,MANUTENÇÃO DO TRANSPORTE ESCOLAR,674,Contratação por tempo Determinado,1500,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Superior,2.370,MANUTENÇÃO DO TRANSPORTE ESCOLAR,675,Vencimentos e Vantagens Fixas - Pessoal Civil,1500,"R$ 230.000,00",,,"R$ 197.480,41","R$ 18.597,53","R$ 18.597,53","R$ 18.597,53","R$ 13.922,06","R$ 13.922,06","R$ 13.922,06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 32.519,59","R$ 32.519,59","R$ 32.519,59"
Ensino Superior,2.370,MANUTENÇÃO DO TRANSPORTE ESCOLAR,676,Obrigações Patronais,1500,"R$ 30.000,00",,,"R$ 23.624,41","R$ 4.078,45","R$ 4.078,45","R$ 1.763,22","R$ 2.297,14","R$ 2.297,14","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 6.375,59","R$ 6.375,59","R$ 1.763,22"
Ensino Superior,2.370,MANUTENÇÃO DO TRANSPORTE ESCOLAR,677,Outras Despesas Variáveis - Pessoal Civil,1500,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Superior,2.370,MANUTENÇÃO DO TRANSPORTE ESCOLAR,678,Indenizações e Restituições Trabalhistas,1500,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Superior,2.370,MANUTENÇÃO DO TRANSPORTE ESCOLAR,679,Diárias - Pessoal Civil,1500,"R$ 20.000,00",,,"R$ 8.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 12.000,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 12.000,00","R$ 0,00","R$ 0,00"
Ensino Superior,2.370,MANUTENÇÃO DO TRANSPORTE ESCOLAR,680,Materiais de Consumo,1500,"R$ 100.000,00",,,"R$ 15.927,56","R$ 83.577,83","R$ 0,00","R$ 0,00","R$ 494,61","R$ 50.889,12","R$ 49.709,48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 84.072,44","R$ 50.889,12","R$ 49.709,48"
Ensino Superior,2.370,MANUTENÇÃO DO TRANSPORTE ESCOLAR,681,Serviços de Terceiros PJ,1500,"R$ 100.000,00",,,"R$ 87.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 12.500,00","R$ 12.500,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 12.500,00","R$ 12.500,00","R$ 0,00"
Ensino Superior,2.370,MANUTENÇÃO DO TRANSPORTE ESCOLAR,682,Auxílio-alimentação,1500,"R$ 25.000,00",,,"R$ 21.680,00","R$ 1.660,00","R$ 1.660,00","R$ 1.660,00","R$ 1.660,00","R$ 1.660,00","R$ 1.660,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 3.320,00","R$ 3.320,00","R$ 3.320,00"
Ensino Superior,2.371,AUXILIO FINANCEIRO A ESTUDANTES,683,Auxílio Financeiro a Estudantes,1500,"R$ 600.000,00",,,"R$ 522.786,84","R$ 3.286,57","R$ 3.286,57","R$ 3.091,17","R$ 73.926,59","R$ 32.744,71","R$ 32.818,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 77.213,16","R$ 36.031,28","R$ 35.909,42"
Ensino Geral,2.373,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,684,Contratação por tempo Determinado,15407,"R$ 500.000,00",,,"R$ 390.606,82","R$ 31.162,68","R$ 31.162,68","R$ 27.156,57","R$ 78.230,50","R$ 78.230,50","R$ 71.173,93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 109.393,18","R$ 109.393,18","R$ 98.330,50"
Ensino Geral,2.373,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,685,Vencimentos e Vantagens Fixas - Pessoal Civil,15407,"R$ 5.000.000,00",,,"R$ 4.097.166,71","R$ 460.910,88","R$ 460.910,88","R$ 460.910,88","R$ 441.922,41","R$ 441.922,41","R$ 441.922,41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 902.833,29","R$ 902.833,29","R$ 902.833,29"
Ensino Geral,2.373,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,686,Obrigações Patronais,15407,"R$ 500.000,00",,,"R$ 365.262,41","R$ 60.744,46","R$ 60.744,46","R$ 3.882,68","R$ 73.993,13","R$ 73.993,13","R$ 61.395,66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 134.737,59","R$ 134.737,59","R$ 65.278,34"
Ensino Geral,2.373,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,687,Outras Despesas Variáveis - Pessoal Civil,15407,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.373,REMUNERAÇÃO DOS PROFISSIONAIS DA EDUCAÇÃO,688,Ressarcimento de Despesas de Pessoal Requisitado,15407,"R$ 320.000,00",,,"R$ 288.628,25","R$ 16.989,93","R$ 16.989,93","R$ 16.989,93","R$ 14.381,82","R$ 14.381,82","R$ 14.005,55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 31.371,75","R$ 31.371,75","R$ 30.995,48"
Ensino Fundamental,2.374,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,689,Serviços de Terceiros PJ,15403,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.374,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,690,Materiais de Consumo,15403,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.375,MANUTENÇÃO DO TRANSPORTE ESCOLAR,691,Contratação por tempo Determinado,15403,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.375,MANUTENÇÃO DO TRANSPORTE ESCOLAR,692,Vencimentos e Vantagens Fixas - Pessoal Civil,15403,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
