,,,,,,,,,,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago,Empenhado,Liquidado ,Pago
Categoria ,Código AT,Atividade ,Elemento,Ficha,Fonte,Orçado,Creditado,Anulado,Saldo,Janeiro,Janeiro,Janeiro,Fevereiro,Fevereiro,Fevereiro,Março,Março,Março,Abril ,Abril ,Abril ,Maio,Maio,Maio,Junho,Junho,Junho,Julho,Julho,Julho,Agosto,Agosto,Agosto,Setembro,Setembro,Setembro,Outubro,Outubro,Outubro,Novembro,Novembro,Novembro,Dezembro,Dezembro,Dezembro,Total,Total,Total
Ensino Fundamental,2.031,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Auxílio-alimentação,393,15001,"R$ 10.000,00",,,"R$ 9.859,80","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 77,11","R$ 77,11","R$ 77,11","R$ 63,09","R$ 63,09","R$ 63,09",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 140,20","R$ 140,20","R$ 140,20"
Ensino Fundamental,2.031,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Obrigações Tributárias e Contributivas,394,15001,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.031,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Indenizações e restrições,396,1570,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.031,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Indenizações e restrições,395,1569,"R$ 500,00",,,"R$ 499,99","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,01","R$ 0,01","R$ 0,01",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,01","R$ 0,01","R$ 0,01"
Ensino Fundamental,2.031,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Serviços de Terceiros PJ,397,1569,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.031,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Equipamentos e Materiais Permanentes,399,1569,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.031,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Equipamentos e Materiais Permanentes,398,15001,"R$ 20.000,00",,,"R$ 20.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.036,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Contratação por tempo Determinado,400,15407,"R$ 952.000,00",,,"R$ 658.460,09","R$ 36.911,95","R$ 36.911,95","R$ 32.836,16","R$ 66.706,28","R$ 66.706,28","R$ 61.801,89","R$ 89.022,67","R$ 89.022,67","R$ 85.303,25","R$ 100.899,01","R$ 100.899,01","R$ 99.295,43",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 293.539,91","R$ 293.539,91","R$ 279.236,73"
Ensino Fundamental,2.036,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Vencimentos e Vantagens Fixas - Pessoal Civil,401,15407,"R$ 3.700.000,00",,,"R$ 2.549.482,64","R$ 321.218,95","R$ 321.218,95","R$ 321.218,95","R$ 279.928,37","R$ 279.928,37","R$ 279.548,64","R$ 281.449,84","R$ 281.449,84","R$ 281.829,57","R$ 267.920,20","R$ 267.920,20","R$ 267.920,20",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.150.517,36","R$ 1.150.517,36","R$ 1.150.517,36"
Ensino Fundamental,2.036,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Obrigações Patronais,402,15407,"R$ 520.000,00",,,"R$ 337.122,57","R$ 48.971,59","R$ 48.971,59","R$ 5.121,89","R$ 44.664,54","R$ 44.664,54","R$ 44.718,07","R$ 44.642,22","R$ 44.642,22","R$ 43.796,17","R$ 44.599,08","R$ 44.599,08","R$ 44.642,22",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 182.877,43","R$ 182.877,43","R$ 138.278,35"
Ensino Fundamental,2.036,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Outras Despesas Variáveis - Pessoal Civil,403,15407,"R$ 70.000,00",,,"R$ 59.440,39","R$ 1.041,74","R$ 1.041,74","R$ 1.041,74","R$ 2.522,15","R$ 2.522,15","R$ 2.522,15","R$ 3.542,18","R$ 3.542,18","R$ 3.542,18","R$ 3.453,54","R$ 3.453,54","R$ 3.453,54",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 10.559,61","R$ 10.559,61","R$ 10.559,61"
Ensino Fundamental,2.036,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Materiais de Consumo,404,15403,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.036,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Serviços de Terceiro PF,405,15403,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.036,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Serviços de Terceiros PJ,406,15403,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.036,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Auxílio-alimentação,407,15403,"R$ 230.000,00",,,"R$ 168.991,72","R$ 16.052,90","R$ 16.052,90","R$ 16.052,90","R$ 14.125,96","R$ 14.125,96","R$ 14.125,96","R$ 15.464,06","R$ 15.464,06","R$ 15.464,06","R$ 15.365,36","R$ 15.365,36","R$ 15.365,36",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 61.008,28","R$ 61.008,28","R$ 61.008,28"
Ensino Fundamental,2.036,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Equipamentos e Materiais Permanentes,408,15403,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.044,MANUTENÇÃO DO PROGRAMA DINHEIRO DIRETO NA ESCOLA,Materiais de Consumo,409,1551,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.045,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Materiais de Consumo,410,1550,"R$ 345.000,00",,"R$ 120.500,00","R$ 138.273,43","R$ 9.409,62","R$ 4.202,20","R$ 3.144,13","R$ 71.797,85","R$ 50.145,27","R$ 9.323,34","R$ 5.019,10","R$ 2.501,80","R$ 44.381,80","R$ 0,00","R$ 2.517,30","R$ 2.517,30",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 86.226,57","R$ 59.366,57","R$ 59.366,57"
Ensino Fundamental,2.045,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Serviços de Terceiro PF,411,1550,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.045,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Serviços de Terceiros PJ,412,1550,"R$ 3.000,00","R$ 129.600,00",,"R$ 80,67","R$ 73.419,33","R$ 39,24","R$ 39,24","R$ 0,00","R$ 73.050,13","R$ 73.050,13","R$ 59.100,00","R$ 78,48","R$ 78,48","R$ 0,00","R$ 59.113,08","R$ 2.849,88",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 132.519,33","R$ 132.280,93","R$ 76.017,73"
Ensino Fundamental,2.045,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Obrigações Tributárias e Contributivas,413,1550,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.045,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Obrigações Patronais,414,1550,"R$ 45.000,00",,"R$ 9.100,00","R$ 35.900,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Fundamental,2.045,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Equipamentos e Materiais Permanentes,415,1550,"R$ 15.000,00",,,"R$ 2.956,00","R$ 10.084,00","R$ 0,00","R$ 0,00","R$ 1.960,00","R$ 12.044,00","R$ 10.084,00","R$ 0,00","R$ 0,00","R$ 1.960,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 12.044,00","R$ 12.044,00","R$ 12.044,00"
Ensino Geral,1.005,AQUISIÇÃO DE VEICULOS PARA TRANSPORTE ESCOLAR ,Equipamentos e Materiais Permanentes,420,1571,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,1.005,AQUISIÇÃO DE VEICULOS PARA TRANSPORTE ESCOLAR ,Equipamentos e Materiais Permanentes,419,1570,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,1.005,AQUISIÇÃO DE VEICULOS PARA TRANSPORTE ESCOLAR ,Equipamentos e Materiais Permanentes,418,1569,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,1.005,AQUISIÇÃO DE VEICULOS PARA TRANSPORTE ESCOLAR ,Equipamentos e Materiais Permanentes,417,15403,"R$ 33.500,00",,"R$ 9.378,26","R$ 24.121,74","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,1.005,AQUISIÇÃO DE VEICULOS PARA TRANSPORTE ESCOLAR ,Equipamentos e Materiais Permanentes,416,15001,"R$ 200.000,00",,,"R$ 200.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.033,MANUTENÇÃO DO TRANSPORTE ESCOLAR,Materiais de Consumo,423,1576,"R$ 452.000,00",,,"R$ 377.327,08","R$ 0,00","R$ 0,00","R$ 0,00","R$ 24.941,51","R$ 24.941,51","R$ 19.260,87","R$ 44.683,76","R$ 0,00","R$ 5.680,64","R$ 5.047,65","R$ 43.087,67","R$ 43.087,67",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 74.672,92","R$ 68.029,18","R$ 68.029,18"
Ensino Geral,2.033,MANUTENÇÃO DO TRANSPORTE ESCOLAR,Materiais de Consumo,422,1553,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.033,MANUTENÇÃO DO TRANSPORTE ESCOLAR,Materiais de Consumo,421,15001,"R$ 320.000,00",,,"R$ 71.722,92","R$ 136.262,11","R$ 105.001,19","R$ 105.001,19","R$ 72.756,17","R$ 67.596,60","R$ 25.950,98","R$ 21.874,56","R$ 51.630,53","R$ 93.276,15","R$ 17.384,24","R$ 5.540,00","R$ 5.540,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 248.277,08","R$ 229.768,32","R$ 229.768,32"
Ensino Geral,2.033,MANUTENÇÃO DO TRANSPORTE ESCOLAR,Serviços de Terceiro PF,424,15001,"R$ 4.000,00",,,"R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 4.000,00","R$ 4.000,00","R$ 4.000,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 4.000,00","R$ 4.000,00","R$ 4.000,00"
Ensino Geral,2.033,MANUTENÇÃO DO TRANSPORTE ESCOLAR,Serviços de Terceiros PJ,428,1576,"R$ 204.000,00",,,"R$ 82.457,55","R$ 10.000,00","R$ 10.000,00","R$ 10.000,00","R$ 28.950,21","R$ 3.950,21","R$ 3.950,21","R$ 44.927,69","R$ 37.304,00","R$ 37.304,00","R$ 37.664,55","R$ 43.218,89","R$ 38.030,89",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 121.542,45","R$ 94.473,10","R$ 89.285,10"
Ensino Geral,2.033,MANUTENÇÃO DO TRANSPORTE ESCOLAR,Serviços de Terceiros PJ,427,1570,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.033,MANUTENÇÃO DO TRANSPORTE ESCOLAR,Serviços de Terceiros PJ,426,1553,"R$ 41.650,00",,,"R$ 41.650,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.033,MANUTENÇÃO DO TRANSPORTE ESCOLAR,Serviços de Terceiros PJ,425,15001,"R$ 420.000,00",,,"R$ 247.363,06","R$ 69.643,91","R$ 59.128,80","R$ 59.128,80","R$ 35.934,63","R$ 22.219,67","R$ 11.945,11","R$ 32.826,65","R$ 28.465,89","R$ 32.826,65","R$ 34.231,75","R$ 12.193,74","R$ 16.897,74",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 172.636,94","R$ 122.008,10","R$ 120.798,30"
Ensino Geral,2.033,MANUTENÇÃO DO TRANSPORTE ESCOLAR,Equipamentos e Materiais Permanentes,429,15001,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.038,MANUTENÇÃO DO TRANSPORTE ESCOLAR,Materiais de Consumo,430,15403,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.038,MANUTENÇÃO DO TRANSPORTE ESCOLAR,Serviços de Terceiros PJ,431,15403,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Superior,40,CONCESSAO DE BOLSAS DE ESTUDO ENSINO SUPERIOR,Auxílio Financeiro a Estudantes,432,1500,"R$ 5.000,00",,,"R$ 3.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 1.500,00","R$ 787,20","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 1.500,00","R$ 787,20","R$ 0,00"
Ensino Superior,2.047,MANUTENÇÃO DO TRANSPORTE ESCOLAR,Materiais de Consumo,433,1500,"R$ 98.000,00",,,"R$ 73.820,80","R$ 17.432,63","R$ 5.173,96","R$ 1.695,75","R$ 4.906,58","R$ 4.578,87","R$ 5.826,23","R$ 11.295,00","R$ 2.126,60","R$ 4.357,45","-R$ 9.455,01","R$ 8.938,13","R$ 8.938,13",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 24.179,20","R$ 20.817,56","R$ 20.817,56"
Ensino Superior,2.047,MANUTENÇÃO DO TRANSPORTE ESCOLAR,Serviços de Terceiros PJ,434,1500,"R$ 50.000,00",,,"R$ 36.958,60","R$ 9.305,40","R$ 0,00","R$ 0,00","R$ 0,00","R$ 4.825,40","R$ 4.825,40","R$ 0,00","R$ 4.480,00","R$ 4.480,00","R$ 3.736,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 13.041,40","R$ 9.305,40","R$ 9.305,40"
Educação Infantil,1.006,CONSTRUÇÃO USINA FOTOVOLTAICA PREDIOS,Obras e Instalações,435,15001,"R$ 271.400,00",,,"R$ 271.400,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.031,AMPLIAÇÃO E REFORMAS DE PRÉDIOS E AMBIENTES ESCOLARES,Obras e Instalações,439,1706,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.031,AMPLIAÇÃO E REFORMAS DE PRÉDIOS E AMBIENTES ESCOLARES,Obras e Instalações,438,1570,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.031,AMPLIAÇÃO E REFORMAS DE PRÉDIOS E AMBIENTES ESCOLARES,Obras e Instalações,437,15403,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.031,AMPLIAÇÃO E REFORMAS DE PRÉDIOS E AMBIENTES ESCOLARES,Obras e Instalações,436,15001,"R$ 20.000,00",,,"R$ 20.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,1.057,AMPLIAÇÃO E REFORMAS DE PRÉDIOS E AMBIENTES ESCOLARES,Obras e Instalações,773,15001,"R$ 0,00","R$ 244.401,89",,"R$ 216.158,85","R$ 13.394,52","R$ 13.394,52","R$ 13.394,52","R$ 0,00","R$ 0,00","R$ 0,00","R$ 14.848,52","R$ 14.848,52","R$ 14.848,52","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 28.243,04","R$ 28.243,04","R$ 28.243,04"
Educação Infantil,1.057,AMPLIAÇÃO E REFORMAS DE PRÉDIOS E AMBIENTES ESCOLARES,Aquisição de Imóveis,440,15001,"R$ 1,00",,,"R$ 1,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.027,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Contratação por tempo Determinado,442,1569,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.027,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Contratação por tempo Determinado,441,15001,"R$ 30.000,00",,,"R$ 26.413,46","R$ 1.834,61","R$ 1.834,61","R$ 1.834,61","R$ 1.706,13","R$ 1.706,13","R$ 1.706,13","R$ 0,00","R$ 0,00","R$ 0,00","R$ 45,80","R$ 45,80","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 3.586,54","R$ 3.586,54","R$ 3.540,74"
Educação Infantil,2.027,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Vencimentos e Vantagens Fixas - Pessoal Civil,443,15001,"R$ 140.000,00",,,"R$ 140.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.027,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Obrigações Patronais,444,15001,"R$ 12.000,00",,,"R$ 12.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.027,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Outras Despesas Variáveis - Pessoal Civil,445,15001,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.027,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,Indenizações e Restituições Trabalhistas,447,15001,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
