,,,,,,,,,,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago,Empenhado,Liquidado,Pago
Categoria ,Código AT,Atividade,Ficha,Elemento,Fonte,Orçado,Creditado,Anulado,Saldo,Janeiro,Janeiro,Janeiro,Fevereiro,Fevereiro,Fevereiro,Março,Março,Março,Abril ,Abril ,Abril ,Maio,Maio,Maio,Junho,Junho,Junho,Julho,Julho,Julho,Agosto,Agosto,Agosto,Setembro,Setembro,Setembro,Outubro,Outubro,Outubro,Novembro,Novembro,Novembro,Dezembro,Dezembro,Dezembro,TOTAL ,TOTAL ,TOTAL 
Educação Infantil,2.049, MANUTENCAO DAS ATIVIDADES DA CRECHE MUNICIPAL,190,Vencimentos e Vantagens Fixas - Pessoal Civil,15001,"R$ 20.000,00",,"R$ 10.000,00","R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.049, MANUTENCAO DAS ATIVIDADES DA CRECHE MUNICIPAL,191,Obrigações Patronais,15001,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.049, MANUTENCAO DAS ATIVIDADES DA CRECHE MUNICIPAL,192,Indenizações e Restituições Trabalhistas,15001,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.049, MANUTENCAO DAS ATIVIDADES DA CRECHE MUNICIPAL,193,Contratação por tempo Determinado,15001,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.049, MANUTENCAO DAS ATIVIDADES DA CRECHE MUNICIPAL,195,Materiais de Consumo,15001,"R$ 30.000,00",,,"R$ 24.472,60","R$ 3.420,99","R$ 0,00","R$ 0,00","R$ 1.443,09","R$ 4.403,08","R$ 3.990,10","R$ 663,32","R$ 1.068,07","R$ 1.481,05",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 5.527,40","R$ 5.471,15","R$ 5.471,15"
Educação Infantil,2.049, MANUTENCAO DAS ATIVIDADES DA CRECHE MUNICIPAL,197,Serviços de Terceiro PF,15001,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.049, MANUTENCAO DAS ATIVIDADES DA CRECHE MUNICIPAL,198,Serviços de Terceiros PJ,15001,"R$ 40.000,00",,,"R$ 36.046,00","R$ 3.650,68","R$ 3.650,68","R$ 35,00","R$ 0,00","R$ 0,00","R$ 3.615,68","R$ 303,32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 3.954,00","R$ 3.650,68","R$ 3.650,68"
Educação Infantil,2.049, MANUTENCAO DAS ATIVIDADES DA CRECHE MUNICIPAL,200,Equipamentos e Materiais Permanentes,15001,"R$ 15.000,00",,,"R$ 15.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.049, MANUTENCAO DAS ATIVIDADES DA CRECHE MUNICIPAL,196,Materiais de Consumo,1569,"R$ 800,00",,,"R$ 800,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.049, MANUTENCAO DAS ATIVIDADES DA CRECHE MUNICIPAL,199,Serviços de Terceiros PJ,1569,"R$ 900,00",,,"R$ 900,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.049 -, MANUTENCAO DAS ATIVIDADES DA CRECHE MUNICIPAL,724,Vencimentos e Vantagens Fixas - Pessoal Civil,2546,"R$ 0,00","R$ 798,70",,"R$ 798,70",,,,,,,"R$ 798,70","R$ 798,70","R$ 798,70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ensino Geral,2.056,MANUTENCAO DAS ATIVIDADES DO ENSINO ESPECIAL,223,Vencimentos e Vantagens Fixas - Pessoal Civil,15001,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.056,MANUTENCAO DAS ATIVIDADES DO ENSINO ESPECIAL,224,Obrigações Patronais,15001,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.056,MANUTENCAO DAS ATIVIDADES DO ENSINO ESPECIAL,225,Materiais de Consumo,15001,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.056,MANUTENCAO DAS ATIVIDADES DO ENSINO ESPECIAL,226,Serviços de Terceiro PF,15001,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.056,MANUTENCAO DAS ATIVIDADES DO ENSINO ESPECIAL,227,Serviços de Terceiros PJ,15001,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.056,MANUTENCAO DAS ATIVIDADES DO ENSINO ESPECIAL,228,Obrigações Tributárias e Contributivas,15001,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.097,MANUT PROGRAMA DINHEIRO DIRETO NA ESCOLA ,170,Materiais de Consumo,1551,"R$ 300,00",,,"R$ 300,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.097,MANUT PROGRAMA DINHEIRO DIRETO NA ESCOLA ,171,Serviços de Terceiro PF,1551,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.097,MANUT PROGRAMA DINHEIRO DIRETO NA ESCOLA ,172,Serviços de Terceiros PJ,1551,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.097,MANUT PROGRAMA DINHEIRO DIRETO NA ESCOLA ,173,Equipamentos e Materiais Permanentes,1551,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.098,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,174,Indenizações e Restituições Trabalhistas,1553,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.098,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,175,Materiais de Consumo,1553,"R$ 5.500,00",,,"R$ 5.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.098,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,176,Serviços de Terceiro PF,1553,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.098,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,177,Serviços de Terceiros PJ,1553,"R$ 34.900,00",,,"R$ 24.451,94","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 10.448,06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 10.448,06","R$ 0,00","R$ 0,00"
Ensino Geral,2.098,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,178,Equipamentos e Materiais Permanentes,1553,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Superior,2.101, MANUTENCAO DO TRANSPORTE ESCOLAR ,184,Auxílio Financeiro a Estudantes,1500,"R$ 90.000,00",,,"R$ 90.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Superior,2.101, MANUTENCAO DO TRANSPORTE ESCOLAR ,185,Serviços de Terceiro PF,1500,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Superior,2.101, MANUTENCAO DO TRANSPORTE ESCOLAR ,186,Serviços de Terceiros PJ,1500,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.102,MANUTENCAO DA MERENDA ESCOLAR,217,Materiais de Consumo,1500,"R$ 40.000,00",,,"R$ 40.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.102,MANUTENCAO DA MERENDA ESCOLAR,218,Materiais de Consumo,1552,"R$ 20.000,00",,,"R$ 20.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.103,APRIMOR. E TREIN. REC. HUMANOS,201,Materiais de Consumo,15001,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.103,APRIMOR. E TREIN. REC. HUMANOS,202,Serviços de Terceiro PF,15001,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.103,APRIMOR. E TREIN. REC. HUMANOS,203,Serviços de Terceiros PJ,15001,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.109,MANUTENCAO ATIV.DA EDUCACAO DE JOVENS E ADULTOS,221,Serviços de Terceiro PF,15001,"R$ 500,00",,,"R$ 500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.118,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,204,Contratação por tempo Determinado,15001,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.118,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,205,Vencimentos e Vantagens Fixas - Pessoal Civil,15001,"R$ 30.000,00",,,"R$ 30.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.118,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,206,Obrigações Patronais,15001,"R$ 10.000,00",,,"R$ 10.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.118,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,207,Indenizações e Restituições Trabalhistas,15001,"R$ 5.000,00",,,"R$ 5.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.118,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,208,Materiais de Consumo,15001,"R$ 160.000,00",,,"R$ 119.621,32","R$ 11.719,11","R$ 0,00","R$ 0,00","R$ 664,43","R$ 8.443,79","R$ 8.024,88","R$ 27.995,14","R$ 28.924,81","R$ 5.838,05",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 40.378,68","R$ 37.368,60","R$ 13.862,93"
Educação Infantil,2.118,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,210,Serviços de Terceiro PF,15001,"R$ 1.000,00",,,"R$ 1.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.118,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,211,Serviços de Terceiros PJ,15001,"R$ 40.000,00",,,"R$ 26.074,08","R$ 3.150,00","R$ 3.150,00","R$ 63,00","R$ 2.844,48","R$ 2.844,48","R$ 5.931,48","R$ 7.931,44","R$ 6.176,34","R$ 6.176,34",,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 13.925,92","R$ 12.170,82","R$ 12.170,82"
Educação Infantil,2.118,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,212,Equipamentos e Materiais Permanentes,15001,"R$ 15.000,00",,,"R$ 15.000,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.118,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,209,Materiais de Consumo,1569,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.118,MANUTENÇÃO DAS ATIVIDADES DA EDUCAÇÃO,213,Equipamentos e Materiais Permanentes,1569,"R$ 700,00",,,"R$ 700,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.127,MANUTENCAO DA MERENDA ESCOLAR,219,Materiais de Consumo,1500,"R$ 74.000,00",,"R$ 4.500,00","R$ 69.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Educação Infantil,2.127,MANUTENCAO DA MERENDA ESCOLAR,220,Materiais de Consumo,1552,"R$ 35.500,00",,,"R$ 35.500,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.241,MANUTENCAO CEIM ,214,Materiais de Consumo,1569,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.241,MANUTENCAO CEIM ,215,Serviços de Terceiros PJ,1569,"R$ 100,00",,,"R$ 100,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Ensino Geral,2.241,MANUTENCAO CEIM ,216,Equipamentos e Materiais Permanentes,1569,"R$ 700,00",,,"R$ 700,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 0,00","R$ 0,00","R$ 0,00"
Secretaria,2.282,MANUTENCAO DO CONSORCIO CIMINAS,179,Serviços de Terceiros PJ,15001,"R$ 10.000,00","R$ 4.200,00",,"R$ 5.800,00","R$ 0,00","R$ 0,00","R$ 0,00","R$ 4.200,00","R$ 0,00","R$ 0,00","R$ 4.200,00","R$ 4.200,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"R$ 8.400,00","R$ 4.200,00","R$ 0,00"
,,,,,,,,,,,,,,,,"R$ 4.200,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
